time,learning_rate,loss,step,accuracy
7.149166584014893,0.001,2.9242377,1,0.11
13.726719379425049,0.001,2.6791105,2,0.12
20.52049160003662,0.001,2.8572378,3,0.13
27.2182035446167,0.001,2.9508843,4,0.15
33.86993622779846,0.001,2.8370652,5,0.16
40.554829359054565,0.001,2.5031466,6,0.16
47.314027070999146,0.001,2.544437,7,0.17
54.08157515525818,0.001,2.5387557,8,0.15
60.70771837234497,0.001,2.617378,9,0.17
67.44944763183594,0.001,2.6582026,10,0.16
74.10436367988586,0.001,2.748848,11,0.14
80.76446461677551,0.001,2.4075553,12,0.15
87.48875164985657,0.001,2.4039512,13,0.13
94.20545434951782,0.001,2.5187466,14,0.16
100.82874822616577,0.001,2.3479056,15,0.17
107.70194292068481,0.001,2.444223,16,0.14
114.38466930389404,0.001,2.3353138,17,0.14
121.06985592842102,0.001,2.5647123,18,0.15
127.71334743499756,0.001,2.4718454,19,0.13
134.39044380187988,0.001,2.4372268,20,0.1
141.19069290161133,0.001,2.350789,21,0.12
148.002610206604,0.001,2.2063985,22,0.14
154.76294326782227,0.001,2.238378,23,0.14
161.45379209518433,0.001,2.3822873,24,0.21
168.11875653266907,0.001,2.31556,25,0.17
174.7998411655426,0.001,2.2117534,26,0.13
181.48951601982117,0.001,2.3020527,27,0.18
188.2976233959198,0.001,2.4718459,28,0.19
195.03788542747498,0.001,2.332688,29,0.17
201.7934546470642,0.001,2.1615958,30,0.16
208.63937044143677,0.001,2.4110723,31,0.15
215.40115022659302,0.001,2.3084877,32,0.16
222.1258089542389,0.001,2.4671876,33,0.16
228.82178831100464,0.001,2.3851838,34,0.18
235.52038073539734,0.001,2.3415868,35,0.16
242.1919069290161,0.001,2.2377958,36,0.16
248.8313717842102,0.001,2.2839332,37,0.17
255.60039806365967,0.001,2.2947292,38,0.23
262.3421173095703,0.001,2.4002686,39,0.17
269.0016071796417,0.001,2.2715683,40,0.17
275.71445178985596,0.001,2.2929564,41,0.17
282.4054808616638,0.001,2.2102218,42,0.24
289.09287118911743,0.001,2.2399554,43,0.18
295.7644226551056,0.001,2.2403975,44,0.22
302.47473526000977,0.001,2.2926335,45,0.26
309.17347621917725,0.001,2.3028603,46,0.22
315.88779973983765,0.001,2.2500477,47,0.19
322.5260503292084,0.001,2.2205286,48,0.17
329.2265193462372,0.001,2.2402267,49,0.22
335.90093779563904,0.001,2.3479466,50,0.2
342.613009929657,0.00096000003,2.2469993,51,0.19
349.28487038612366,0.00096000003,2.204138,52,0.21
355.951149225235,0.00096000003,2.3395267,53,0.22
362.66271114349365,0.00096000003,2.1745248,54,0.17
369.417448759079,0.00096000003,2.26402,55,0.18
376.27575278282166,0.00096000003,2.359101,56,0.15
383.0613272190094,0.00096000003,2.3106842,57,0.14
389.8458364009857,0.00096000003,2.2514403,58,0.16
396.527281999588,0.00096000003,2.2426863,59,0.17
403.2196354866028,0.00096000003,2.3518567,60,0.16
409.92500281333923,0.00096000003,2.2610762,61,0.2
416.6187934875488,0.00096000003,2.2786956,62,0.22
423.33700370788574,0.00096000003,2.2223506,63,0.17
430.07427620887756,0.00096000003,2.226289,64,0.13
436.8187427520752,0.00096000003,2.3963184,65,0.25
443.5416190624237,0.00096000003,2.177748,66,0.23
450.2784402370453,0.00096000003,2.2193303,67,0.23
456.9806742668152,0.00096000003,2.3135285,68,0.23
463.6499583721161,0.00096000003,2.08218,69,0.18
470.3681092262268,0.00096000003,2.1605883,70,0.13
477.06563210487366,0.00096000003,2.274356,71,0.21
483.74617171287537,0.00096000003,2.2788684,72,0.21
490.42972135543823,0.00096000003,2.2971349,73,0.16
497.12188029289246,0.00096000003,2.2952704,74,0.19
503.88296365737915,0.00096000003,2.3647215,75,0.19
510.6896035671234,0.00096000003,2.1198502,76,0.13
517.5005164146423,0.00096000003,2.3578792,77,0.17
524.2205107212067,0.00096000003,2.3172362,78,0.13
530.9270277023315,0.00096000003,2.4694219,79,0.19
537.7382137775421,0.00096000003,2.4114957,80,0.15
544.4484288692474,0.00096000003,2.2533216,81,0.27
551.1707742214203,0.00096000003,2.1824727,82,0.13
557.9387257099152,0.00096000003,2.335725,83,0.12
564.59241771698,0.00096000003,2.359499,84,0.12
571.3168630599976,0.00096000003,2.284092,85,0.27
577.9901559352875,0.00096000003,2.2209148,86,0.18
584.7785952091217,0.00096000003,2.238854,87,0.27
591.5543529987335,0.00096000003,2.2128716,88,0.13
598.2573580741882,0.00096000003,2.2130404,89,0.1
604.9837069511414,0.00096000003,2.468328,90,0.18
611.6372725963593,0.00096000003,2.2641973,91,0.11
618.3208966255188,0.00096000003,2.2908585,92,0.19
625.0053119659424,0.00096000003,2.3098829,93,0.16
631.73566198349,0.00096000003,2.2079244,94,0.19
638.4228444099426,0.00096000003,2.387906,95,0.1
645.2145066261292,0.00096000003,2.502644,96,0.14
651.9076533317566,0.00096000003,2.300078,97,0.16
658.5751011371613,0.00096000003,2.281437,98,0.24
665.3197071552277,0.00096000003,2.389034,99,0.11
672.0119185447693,0.00096000003,2.2367508,100,0.19
678.7068362236023,0.00092160003,2.2372446,101,0.2
685.4356870651245,0.00092160003,2.1520662,102,0.19
692.3112943172455,0.00092160003,2.2257874,103,0.09
699.0769186019897,0.00092160003,2.1322813,104,0.1
705.9347348213196,0.00092160003,2.347367,105,0.2
712.7308905124664,0.00092160003,2.324669,106,0.19
719.3672451972961,0.00092160003,2.3521104,107,0.2
726.04998087883,0.00092160003,2.2978802,108,0.23
732.7070651054382,0.00092160003,2.2119617,109,0.19
739.3831613063812,0.00092160003,2.1080163,110,0.2
746.051837682724,0.00092160003,2.2275205,111,0.2
752.7382218837738,0.00092160003,2.3023791,112,0.13
759.4718961715698,0.00092160003,2.2994103,113,0.22
766.551436662674,0.00092160003,2.1597352,114,0.21
773.2463631629944,0.00092160003,2.2019951,115,0.14
779.9691953659058,0.00092160003,2.2040305,116,0.15
786.862042427063,0.00092160003,2.336772,117,0.13
793.531763792038,0.00092160003,2.3648925,118,0.1
800.3088579177856,0.00092160003,2.2816424,119,0.15
806.9909613132477,0.00092160003,2.222707,120,0.1
813.7191603183746,0.00092160003,2.3382347,121,0.13
820.3810353279114,0.00092160003,2.31313,122,0.11
827.1101007461548,0.00092160003,2.2615461,123,0.14
833.8763327598572,0.00092160003,2.2002983,124,0.2
840.5821924209595,0.00092160003,2.150927,125,0.18
847.1996059417725,0.00092160003,2.194811,126,0.13
853.9485580921173,0.00092160003,2.7051926,127,0.14
860.594865322113,0.00092160003,2.6925259,128,0.14
867.3171055316925,0.00092160003,2.261982,129,0.24
874.0264992713928,0.00092160003,2.2439969,130,0.2
880.7140498161316,0.00092160003,2.4024863,131,0.23
887.5621778964996,0.00092160003,2.259819,132,0.21
894.2569324970245,0.00092160003,2.1003919,133,0.17
900.9258403778076,0.00092160003,2.2982376,134,0.23
907.6172745227814,0.00092160003,2.267152,135,0.26
914.3491201400757,0.00092160003,2.2086816,136,0.25
921.1479544639587,0.00092160003,2.0923963,137,0.22
927.8472290039062,0.00092160003,2.2471995,138,0.15
934.6124730110168,0.00092160003,3.1013975,139,0.09
941.290858745575,0.00092160003,2.5061774,140,0.11
948.1022186279297,0.00092160003,2.330288,141,0.15
954.7901854515076,0.00092160003,2.241291,142,0.16
961.4533381462097,0.00092160003,2.2534814,143,0.2
968.2997810840607,0.00092160003,2.2906613,144,0.23
975.1989810466766,0.00092160003,2.1415644,145,0.15
981.8466057777405,0.00092160003,2.2628186,146,0.12
988.5627241134644,0.00092160003,2.2337995,147,0.22
995.2777135372162,0.00092160003,2.219149,148,0.21
1001.9034216403961,0.00092160003,2.2583823,149,0.25
1008.564435005188,0.00092160003,2.2109294,150,0.11
1015.2418875694275,0.00088473596,2.3415751,151,0.1
1021.9247353076935,0.00088473596,2.389698,152,0.19
1028.611849784851,0.00088473596,2.3077517,153,0.2
1035.3541021347046,0.00088473596,2.1973152,154,0.21
1042.083413362503,0.00088473596,2.2045202,155,0.27
1048.7485418319702,0.00088473596,2.0589929,156,0.25
1055.4590575695038,0.00088473596,2.1842158,157,0.13
1062.1166212558746,0.00088473596,2.234078,158,0.15
1068.826401233673,0.00088473596,2.2846513,159,0.17
1075.6405527591705,0.00088473596,2.2366056,160,0.16
1082.3376815319061,0.00088473596,2.2235205,161,0.19
1089.068534374237,0.00088473596,2.1099677,162,0.21
1095.9592509269714,0.00088473596,1.9648168,163,0.21
1102.5890622138977,0.00088473596,2.0220141,164,0.18
1109.392995595932,0.00088473596,2.2724624,165,0.19
1116.1834344863892,0.00088473596,2.2256093,166,0.23
1122.9416978359222,0.00088473596,2.023015,167,0.23
1129.6686453819275,0.00088473596,1.7757958,168,0.24
1136.3102798461914,0.00088473596,1.958664,169,0.26
1142.9815974235535,0.00088473596,2.1516938,170,0.19
1149.6562519073486,0.00088473596,2.2573142,171,0.13
1156.3621146678925,0.00088473596,2.7633533,172,0.13
1163.24769449234,0.00088473596,2.3714428,173,0.2
1169.9344198703766,0.00088473596,2.3266933,174,0.21
1176.6152687072754,0.00088473596,2.204183,175,0.2
1183.2985503673553,0.00088473596,2.1674678,176,0.24
1190.0166301727295,0.00088473596,2.3931456,177,0.16
